"country","year","age_group","gender","education","status","sector_group","population"
"Rwanda",2028,"15-24","female","primary","employed","Agriculture",31159
"Rwanda",2028,"15-24","female","primary","employed","Industry",15290
"Rwanda",2028,"15-24","female","primary","employed","Services",20407
"Rwanda",2028,"15-24","female","primary","inactive",NA,24710
"Rwanda",2028,"15-24","female","primary","student",NA,220822
"Rwanda",2028,"15-24","female","primary","unemployed",NA,14148
"Rwanda",2028,"15-24","female","secondary","employed","Agriculture",41509
"Rwanda",2028,"15-24","female","secondary","employed","Industry",25888
"Rwanda",2028,"15-24","female","secondary","employed","Services",50714
"Rwanda",2028,"15-24","female","secondary","inactive",NA,40651
"Rwanda",2028,"15-24","female","secondary","student",NA,397347
"Rwanda",2028,"15-24","female","secondary","unemployed",NA,24982
"Rwanda",2028,"15-24","female","tertiary","employed","Industry",349
"Rwanda",2028,"15-24","female","tertiary","employed","Services",2648
"Rwanda",2028,"15-24","female","tertiary","inactive",NA,312
"Rwanda",2028,"15-24","female","tertiary","student",NA,16020
"Rwanda",2028,"15-24","female","tertiary","unemployed",NA,667
"Rwanda",2028,"15-24","male","no","employed","Agriculture",150363
"Rwanda",2028,"15-24","male","no","employed","Industry",104617
"Rwanda",2028,"15-24","male","no","employed","Services",65788
"Rwanda",2028,"15-24","male","no","inactive",NA,18478
"Rwanda",2028,"15-24","male","no","student",NA,127471
"Rwanda",2028,"15-24","male","no","unemployed",NA,41735
"Rwanda",2028,"15-24","male","primary","employed","Agriculture",10835
"Rwanda",2028,"15-24","male","primary","employed","Industry",44535
"Rwanda",2028,"15-24","male","primary","employed","Services",48453
"Rwanda",2028,"15-24","male","primary","inactive",NA,168997
"Rwanda",2028,"15-24","male","primary","student",NA,181165
"Rwanda",2028,"15-24","male","primary","unemployed",NA,27144
"Rwanda",2028,"15-24","male","secondary","employed","Agriculture",7580
"Rwanda",2028,"15-24","male","secondary","employed","Industry",37740
"Rwanda",2028,"15-24","male","secondary","employed","Services",49560
"Rwanda",2028,"15-24","male","secondary","inactive",NA,193606
"Rwanda",2028,"15-24","male","secondary","student",NA,229187
"Rwanda",2028,"15-24","male","secondary","unemployed",NA,24609
"Rwanda",2028,"15-24","male","tertiary","employed","Industry",569
"Rwanda",2028,"15-24","male","tertiary","employed","Services",3636
"Rwanda",2028,"15-24","male","tertiary","student",NA,20490
"Rwanda",2028,"15-24","male","tertiary","unemployed",NA,1152
"Rwanda",2028,"25-35","female","no","employed","Agriculture",194471
"Rwanda",2028,"25-35","female","no","employed","Industry",17585
"Rwanda",2028,"25-35","female","no","employed","Services",31013
"Rwanda",2028,"25-35","female","no","inactive",NA,414016
"Rwanda",2028,"25-35","female","no","unemployed",NA,28885
"Rwanda",2028,"25-35","female","primary","employed","Agriculture",70895
"Rwanda",2028,"25-35","female","primary","employed","Industry",20547
"Rwanda",2028,"25-35","female","primary","employed","Services",28311
"Rwanda",2028,"25-35","female","primary","inactive",NA,90271
"Rwanda",2028,"25-35","female","primary","unemployed",NA,17432
"Rwanda",2028,"25-35","female","secondary","employed","Agriculture",58759
"Rwanda",2028,"25-35","female","secondary","employed","Industry",29841
"Rwanda",2028,"25-35","female","secondary","employed","Services",82116
"Rwanda",2028,"25-35","female","secondary","inactive",NA,92753
"Rwanda",2028,"25-35","female","secondary","student",NA,29047
"Rwanda",2028,"25-35","female","secondary","unemployed",NA,29501
"Rwanda",2028,"25-35","female","tertiary","employed","Agriculture",1013
"Rwanda",2028,"25-35","female","tertiary","employed","Industry",3203
"Rwanda",2028,"25-35","female","tertiary","employed","Services",22940
"Rwanda",2028,"25-35","female","tertiary","inactive",NA,2280
"Rwanda",2028,"25-35","female","tertiary","student",NA,15180
"Rwanda",2028,"25-35","female","tertiary","unemployed",NA,4352
"Rwanda",2028,"25-35","male","no","employed","Agriculture",114839
"Rwanda",2028,"25-35","male","no","employed","Industry",85478
"Rwanda",2028,"25-35","male","no","employed","Services",50482
"Rwanda",2028,"25-35","male","no","inactive",NA,189017
"Rwanda",2028,"25-35","male","no","unemployed",NA,26783
"Rwanda",2028,"25-35","male","primary","employed","Agriculture",94557
"Rwanda",2028,"25-35","male","primary","employed","Industry",109982
"Rwanda",2028,"25-35","male","primary","employed","Services",75890
"Rwanda",2028,"25-35","male","primary","inactive",NA,110887
"Rwanda",2028,"25-35","male","primary","unemployed",NA,30798
"Rwanda",2028,"25-35","male","secondary","employed","Agriculture",30870
"Rwanda",2028,"25-35","male","secondary","employed","Industry",67682
"Rwanda",2028,"25-35","male","secondary","employed","Services",88243
"Rwanda",2028,"25-35","male","secondary","inactive",NA,42490
"Rwanda",2028,"25-35","male","secondary","student",NA,42952
"Rwanda",2028,"25-35","male","secondary","unemployed",NA,23065
"Rwanda",2028,"25-35","male","tertiary","employed","Agriculture",2503
"Rwanda",2028,"25-35","male","tertiary","employed","Industry",6434
"Rwanda",2028,"25-35","male","tertiary","employed","Services",26315
"Rwanda",2028,"25-35","male","tertiary","student",NA,17550
"Rwanda",2028,"25-35","male","tertiary","unemployed",NA,4639
"Rwanda",2029,"15-24","female","no","employed","Agriculture",180078
"Rwanda",2029,"15-24","female","no","employed","Industry",16228
"Rwanda",2029,"15-24","female","no","employed","Services",59090
"Rwanda",2029,"15-24","female","no","inactive",NA,327874
"Rwanda",2029,"15-24","female","no","unemployed",NA,53836
"Rwanda",2029,"15-24","female","primary","employed","Agriculture",30652
"Rwanda",2029,"15-24","female","primary","employed","Industry",15917
"Rwanda",2029,"15-24","female","primary","employed","Services",20900
"Rwanda",2029,"15-24","female","primary","inactive",NA,25592
"Rwanda",2029,"15-24","female","primary","student",NA,229394
"Rwanda",2029,"15-24","female","primary","unemployed",NA,14228
"Rwanda",2029,"15-24","female","secondary","employed","Agriculture",41538
"Rwanda",2029,"15-24","female","secondary","employed","Industry",26870
"Rwanda",2029,"15-24","female","secondary","employed","Services",52576
"Rwanda",2029,"15-24","female","secondary","inactive",NA,42905
"Rwanda",2029,"15-24","female","secondary","student",NA,418162
"Rwanda",2029,"15-24","female","secondary","unemployed",NA,25502
"Rwanda",2029,"15-24","female","tertiary","employed","Industry",342
"Rwanda",2029,"15-24","female","tertiary","employed","Services",2698
"Rwanda",2029,"15-24","female","tertiary","inactive",NA,335
"Rwanda",2029,"15-24","female","tertiary","student",NA,16950
"Rwanda",2029,"15-24","female","tertiary","unemployed",NA,669
"Rwanda",2029,"15-24","male","no","employed","Agriculture",130429
"Rwanda",2029,"15-24","male","no","employed","Industry",87376
"Rwanda",2029,"15-24","male","no","employed","Services",55471
"Rwanda",2029,"15-24","male","no","inactive",NA,24858
"Rwanda",2029,"15-24","male","no","student",NA,159206
"Rwanda",2029,"15-24","male","no","unemployed",NA,49165
"Rwanda",2029,"15-24","male","primary","employed","Agriculture",17870
"Rwanda",2029,"15-24","male","primary","employed","Industry",55496
"Rwanda",2029,"15-24","male","primary","employed","Services",53934
"Rwanda",2029,"15-24","male","primary","inactive",NA,174112
"Rwanda",2029,"15-24","male","primary","student",NA,163625
"Rwanda",2029,"15-24","male","primary","unemployed",NA,22899
"Rwanda",2029,"15-24","male","secondary","employed","Agriculture",12917
"Rwanda",2029,"15-24","male","secondary","employed","Industry",51400
"Rwanda",2029,"15-24","male","secondary","employed","Services",56938
"Rwanda",2029,"15-24","male","secondary","inactive",NA,200996
"Rwanda",2029,"15-24","male","secondary","student",NA,222330
"Rwanda",2029,"15-24","male","secondary","unemployed",NA,21807
"Rwanda",2029,"15-24","male","tertiary","employed","Industry",975
"Rwanda",2029,"15-24","male","tertiary","employed","Services",4392
"Rwanda",2029,"15-24","male","tertiary","student",NA,20640
"Rwanda",2029,"15-24","male","tertiary","unemployed",NA,990
"Rwanda",2029,"25-35","female","no","employed","Agriculture",186989
"Rwanda",2029,"25-35","female","no","employed","Industry",18125
"Rwanda",2029,"25-35","female","no","employed","Services",30747
"Rwanda",2029,"25-35","female","no","inactive",NA,425146
"Rwanda",2029,"25-35","female","no","unemployed",NA,28157
"Rwanda",2029,"25-35","female","primary","employed","Agriculture",73243
"Rwanda",2029,"25-35","female","primary","employed","Industry",22085
"Rwanda",2029,"25-35","female","primary","employed","Services",30074
"Rwanda",2029,"25-35","female","primary","inactive",NA,94017
"Rwanda",2029,"25-35","female","primary","unemployed",NA,18251
"Rwanda",2029,"25-35","female","secondary","employed","Agriculture",60362
"Rwanda",2029,"25-35","female","secondary","employed","Industry",32102
"Rwanda",2029,"25-35","female","secondary","employed","Services",88039
"Rwanda",2029,"25-35","female","secondary","inactive",NA,98471
"Rwanda",2029,"25-35","female","secondary","student",NA,30976
"Rwanda",2029,"25-35","female","secondary","unemployed",NA,31185
"Rwanda",2029,"25-35","female","tertiary","employed","Agriculture",964
"Rwanda",2029,"25-35","female","tertiary","employed","Industry",3323
"Rwanda",2029,"25-35","female","tertiary","employed","Services",23426
"Rwanda",2029,"25-35","female","tertiary","inactive",NA,2910
"Rwanda",2029,"25-35","female","tertiary","student",NA,15420
"Rwanda",2029,"25-35","female","tertiary","unemployed",NA,4432
"Rwanda",2029,"25-35","male","no","employed","Agriculture",110307
"Rwanda",2029,"25-35","male","no","employed","Industry",90873
"Rwanda",2029,"25-35","male","no","employed","Services",51419
"Rwanda",2029,"25-35","male","no","inactive",NA,194151
"Rwanda",2029,"25-35","male","no","unemployed",NA,27123
"Rwanda",2029,"25-35","male","primary","employed","Agriculture",92124
"Rwanda",2029,"25-35","male","primary","employed","Industry",114859
"Rwanda",2029,"25-35","male","primary","employed","Services",77341
"Rwanda",2029,"25-35","male","primary","inactive",NA,115426
"Rwanda",2029,"25-35","male","primary","unemployed",NA,31365
"Rwanda",2029,"25-35","male","secondary","employed","Agriculture",30296
"Rwanda",2029,"25-35","male","secondary","employed","Industry",72159
"Rwanda",2029,"25-35","male","secondary","employed","Services",92938
"Rwanda",2029,"25-35","male","secondary","inactive",NA,47276
"Rwanda",2029,"25-35","male","secondary","student",NA,44480
"Rwanda",2029,"25-35","male","secondary","unemployed",NA,24156
"Rwanda",2029,"25-35","male","tertiary","employed","Agriculture",2316
"Rwanda",2029,"25-35","male","tertiary","employed","Industry",6596
"Rwanda",2029,"25-35","male","tertiary","employed","Services",27110
"Rwanda",2029,"25-35","male","tertiary","student",NA,19020
"Rwanda",2029,"25-35","male","tertiary","unemployed",NA,4731
"Rwanda",2030,"15-24","female","no","employed","Agriculture",170195
"Rwanda",2030,"15-24","female","no","employed","Industry",16409
"Rwanda",2030,"15-24","female","no","employed","Services",59861
"Rwanda",2030,"15-24","female","no","inactive",NA,330176
"Rwanda",2030,"15-24","female","no","unemployed",NA,51767
"Rwanda",2030,"15-24","female","primary","employed","Agriculture",31787
"Rwanda",2030,"15-24","female","primary","employed","Industry",16572
"Rwanda",2030,"15-24","female","primary","employed","Services",21792
"Rwanda",2030,"15-24","female","primary","inactive",NA,27842
"Rwanda",2030,"15-24","female","primary","student",NA,234132
"Rwanda",2030,"15-24","female","primary","unemployed",NA,14753
"Rwanda",2030,"15-24","female","secondary","employed","Agriculture",43506
"Rwanda",2030,"15-24","female","secondary","employed","Industry",28692
"Rwanda",2030,"15-24","female","secondary","employed","Services",55227
"Rwanda",2030,"15-24","female","secondary","inactive",NA,47418
"Rwanda",2030,"15-24","female","secondary","student",NA,432402
"Rwanda",2030,"15-24","female","secondary","unemployed",NA,26757
"Rwanda",2030,"15-24","female","tertiary","employed","Industry",358
"Rwanda",2030,"15-24","female","tertiary","employed","Services",2882
"Rwanda",2030,"15-24","female","tertiary","inactive",NA,388
"Rwanda",2030,"15-24","female","tertiary","student",NA,17610
"Rwanda",2030,"15-24","female","tertiary","unemployed",NA,713
"Rwanda",2030,"15-24","male","no","employed","Agriculture",120441
"Rwanda",2030,"15-24","male","no","employed","Industry",86702
"Rwanda",2030,"15-24","male","no","employed","Services",53352
"Rwanda",2030,"15-24","male","no","inactive",NA,53102
"Rwanda",2030,"15-24","male","no","student",NA,144328
"Rwanda",2030,"15-24","male","no","unemployed",NA,46646
"Rwanda",2030,"15-24","male","primary","employed","Agriculture",19138
"Rwanda",2030,"15-24","male","primary","employed","Industry",59088
"Rwanda",2030,"15-24","male","primary","employed","Services",55763
"Rwanda",2030,"15-24","male","primary","inactive",NA,169433
"Rwanda",2030,"15-24","male","primary","student",NA,167273
"Rwanda",2030,"15-24","male","primary","unemployed",NA,23985
"Rwanda",2030,"15-24","male","secondary","employed","Agriculture",14123
"Rwanda",2030,"15-24","male","secondary","employed","Industry",56097
"Rwanda",2030,"15-24","male","secondary","employed","Services",60445
"Rwanda",2030,"15-24","male","secondary","inactive",NA,196934
"Rwanda",2030,"15-24","male","secondary","student",NA,239463
"Rwanda",2030,"15-24","male","secondary","unemployed",NA,23398
"Rwanda",2030,"15-24","male","tertiary","employed","Industry",997
"Rwanda",2030,"15-24","male","tertiary","employed","Services",4351
"Rwanda",2030,"15-24","male","tertiary","student",NA,21930
"Rwanda",2030,"15-24","male","tertiary","unemployed",NA,983
"Rwanda",2030,"25-35","female","no","employed","Agriculture",178218
"Rwanda",2030,"25-35","female","no","employed","Industry",18473
"Rwanda",2030,"25-35","female","no","employed","Services",30124
"Rwanda",2030,"25-35","female","no","inactive",NA,438384
"Rwanda",2030,"25-35","female","no","unemployed",NA,27106
"Rwanda",2030,"25-35","female","primary","employed","Agriculture",75989
"Rwanda",2030,"25-35","female","primary","employed","Industry",23709
"Rwanda",2030,"25-35","female","primary","employed","Services",31994
"Rwanda",2030,"25-35","female","primary","inactive",NA,97064
"Rwanda",2030,"25-35","female","primary","unemployed",NA,19141
"Rwanda",2030,"25-35","female","secondary","employed","Agriculture",62248
"Rwanda",2030,"25-35","female","secondary","employed","Industry",34541
"Rwanda",2030,"25-35","female","secondary","employed","Services",94334
"Rwanda",2030,"25-35","female","secondary","inactive",NA,103201
"Rwanda",2030,"25-35","female","secondary","student",NA,32948
"Rwanda",2030,"25-35","female","secondary","unemployed",NA,33057
"Rwanda",2030,"25-35","female","tertiary","employed","Agriculture",927
"Rwanda",2030,"25-35","female","tertiary","employed","Industry",3453
"Rwanda",2030,"25-35","female","tertiary","employed","Services",24009
"Rwanda",2030,"25-35","female","tertiary","inactive",NA,3390
"Rwanda",2030,"25-35","female","tertiary","student",NA,15510
"Rwanda",2030,"25-35","female","tertiary","unemployed",NA,4533
"Rwanda",2030,"25-35","male","no","employed","Agriculture",105642
"Rwanda",2030,"25-35","male","no","employed","Industry",96310
"Rwanda",2030,"25-35","male","no","employed","Services",52308
"Rwanda",2030,"25-35","male","no","inactive",NA,199438
"Rwanda",2030,"25-35","male","no","unemployed",NA,27441
"Rwanda",2030,"25-35","male","primary","employed","Agriculture",89578
